College,Course,Category,Predicted_Rank_2025,Allotted_Rank_2023,Allotted_Rank_2024
"VISHWAKARMA GOVERNMENT ENGINEERING COLLEGE,
CHANDKHEDA,GANDHINAGAR",CIVIL ENGINEERING,ST,38206,21263.0,26971.0
"VISHWAKARMA GOVERNMENT ENGINEERING COLLEGE,
CHANDKHEDA,GANDHINAGAR",COMPUTER ENGINEERING,ESM,14837,5330.0,8297.0
"VISHWAKARMA GOVERNMENT ENGINEERING COLLEGE,
CHANDKHEDA,GANDHINAGAR",COMPUTER ENGINEERING,OPEN,3955,1237.0,2212.0
"VISHWAKARMA GOVERNMENT ENGINEERING COLLEGE,
CHANDKHEDA,GANDHINAGAR",COMPUTER ENGINEERING,OPEN-EWS,9427,1341.0,5272.0
"VISHWAKARMA GOVERNMENT ENGINEERING COLLEGE,
CHANDKHEDA,GANDHINAGAR",COMPUTER ENGINEERING,SC,9427,3662.0,5272.0
"VISHWAKARMA GOVERNMENT ENGINEERING COLLEGE,
CHANDKHEDA,GANDHINAGAR",COMPUTER ENGINEERING,SEBC,3955,2043.0,2212.0
"VISHWAKARMA GOVERNMENT ENGINEERING COLLEGE,
CHANDKHEDA,GANDHINAGAR",COMPUTER ENGINEERING,ST,37988,22486.0,21244.0
"VISHWAKARMA GOVERNMENT ENGINEERING COLLEGE,
CHANDKHEDA,GANDHINAGAR","COMPUTER SCIENCE &
ENGINEERING (DATA SCIENCE)",OPEN,26215,1803.0,6875.0
"VISHWAKARMA GOVERNMENT ENGINEERING COLLEGE,
CHANDKHEDA,GANDHINAGAR","COMPUTER SCIENCE &
ENGINEERING (DATA SCIENCE)",OPEN-EWS,26215,1938.0,6875.0
"VISHWAKARMA GOVERNMENT ENGINEERING COLLEGE,
CHANDKHEDA,GANDHINAGAR","COMPUTER SCIENCE &
ENGINEERING (DATA SCIENCE)",SC,26215,4768.0,6875.0
"VISHWAKARMA GOVERNMENT ENGINEERING COLLEGE,
CHANDKHEDA,GANDHINAGAR","COMPUTER SCIENCE &
ENGINEERING (DATA SCIENCE)",SEBC,10627,3090.0,2787.0
"VISHWAKARMA GOVERNMENT ENGINEERING COLLEGE,
CHANDKHEDA,GANDHINAGAR","COMPUTER SCIENCE &
ENGINEERING (DATA SCIENCE)",ST,94603,23375.0,24810.0
"VISHWAKARMA GOVERNMENT ENGINEERING COLLEGE,
CHANDKHEDA,GANDHINAGAR",ELECTRICAL ENGINEERING,ESM,35234,26526.0,26311.0
"VISHWAKARMA GOVERNMENT ENGINEERING COLLEGE,
CHANDKHEDA,GANDHINAGAR",ELECTRICAL ENGINEERING,OPEN,28347,15807.0,21168.0
"VISHWAKARMA GOVERNMENT ENGINEERING COLLEGE,
CHANDKHEDA,GANDHINAGAR",ELECTRICAL ENGINEERING,OPEN-EWS,51186,21631.0,38223.0
"VISHWAKARMA GOVERNMENT ENGINEERING COLLEGE,
CHANDKHEDA,GANDHINAGAR",ELECTRICAL ENGINEERING,SC,37171,27898.0,27757.0
"VISHWAKARMA GOVERNMENT ENGINEERING COLLEGE,
CHANDKHEDA,GANDHINAGAR",ELECTRICAL ENGINEERING,SEBC,28347,22987.0,21168.0
"VISHWAKARMA GOVERNMENT ENGINEERING COLLEGE,
CHANDKHEDA,GANDHINAGAR",ELECTRICAL ENGINEERING,ST,51186,30290.0,38223.0
"VISHWAKARMA GOVERNMENT ENGINEERING COLLEGE,
CHANDKHEDA,GANDHINAGAR","ELECTRONICS & COMMUNICATION
ENGG.",ESM,16212,9704.0,14568.5
"VISHWAKARMA GOVERNMENT ENGINEERING COLLEGE,
CHANDKHEDA,GANDHINAGAR","ELECTRONICS & COMMUNICATION
ENGG.",OPEN,9142,7382.0,8215.0
"VISHWAKARMA GOVERNMENT ENGINEERING COLLEGE,
CHANDKHEDA,GANDHINAGAR","ELECTRONICS & COMMUNICATION
ENGG.",OPEN-EWS,19598,8263.0,17611.0
"VISHWAKARMA GOVERNMENT ENGINEERING COLLEGE,
CHANDKHEDA,GANDHINAGAR","ELECTRONICS & COMMUNICATION
ENGG.",SC,19598,19389.0,17611.0
"VISHWAKARMA GOVERNMENT ENGINEERING COLLEGE,
CHANDKHEDA,GANDHINAGAR","ELECTRONICS & COMMUNICATION
ENGG.",SEBC,9142,12817.0,8215.0
"VISHWAKARMA GOVERNMENT ENGINEERING COLLEGE,
CHANDKHEDA,GANDHINAGAR","ELECTRONICS & COMMUNICATION
ENGG.",ST,19598,911595.0,17611.0
"VISHWAKARMA GOVERNMENT ENGINEERING COLLEGE,
CHANDKHEDA,GANDHINAGAR",INFORMATION TECHNOLOGY,ESM,19477,8686.0,11510.0
"VISHWAKARMA GOVERNMENT ENGINEERING COLLEGE,
CHANDKHEDA,GANDHINAGAR",INFORMATION TECHNOLOGY,OPEN,4344,1517.0,2567.0
"VISHWAKARMA GOVERNMENT ENGINEERING COLLEGE,
CHANDKHEDA,GANDHINAGAR",INFORMATION TECHNOLOGY,OPEN - PH,4344,27984.0,2567.0
"VISHWAKARMA GOVERNMENT ENGINEERING COLLEGE,
CHANDKHEDA,GANDHINAGAR",INFORMATION TECHNOLOGY,OPEN-EWS,10576,1576.0,6250.0
"VISHWAKARMA GOVERNMENT ENGINEERING COLLEGE,
CHANDKHEDA,GANDHINAGAR",INFORMATION TECHNOLOGY,SC,10576,4702.0,6250.0
"VISHWAKARMA GOVERNMENT ENGINEERING COLLEGE,
CHANDKHEDA,GANDHINAGAR",INFORMATION TECHNOLOGY,SEBC,4344,2373.0,2567.0
"VISHWAKARMA GOVERNMENT ENGINEERING COLLEGE,
CHANDKHEDA,GANDHINAGAR",INFORMATION TECHNOLOGY,ST,46714,20620.0,27606.0
"VISHWAKARMA GOVERNMENT ENGINEERING COLLEGE,
CHANDKHEDA,GANDHINAGAR","INSTRUMENTATION & CONTROL
ENGG.",OPEN,19600,30303.0,24371.0
"VISHWAKARMA GOVERNMENT ENGINEERING COLLEGE,
CHANDKHEDA,GANDHINAGAR","INSTRUMENTATION & CONTROL
ENGG.",OPEN-EWS,30041,917889.0,37353.0
"VISHWAKARMA GOVERNMENT ENGINEERING COLLEGE,
CHANDKHEDA,GANDHINAGAR",MECHANICAL ENGINEERING,ESM,17946,23856.0,13249.0
"VISHWAKARMA GOVERNMENT ENGINEERING COLLEGE,
CHANDKHEDA,GANDHINAGAR",MECHANICAL ENGINEERING,OPEN,25256,13766.0,18646.0
"VISHWAKARMA GOVERNMENT ENGINEERING COLLEGE,
CHANDKHEDA,GANDHINAGAR",MECHANICAL ENGINEERING,OPEN-EWS,41011,15586.0,30278.0
"VISHWAKARMA GOVERNMENT ENGINEERING COLLEGE,
CHANDKHEDA,GANDHINAGAR",MECHANICAL ENGINEERING,SC,41011,29237.0,30278.0
"VISHWAKARMA GOVERNMENT ENGINEERING COLLEGE,
CHANDKHEDA,GANDHINAGAR",MECHANICAL ENGINEERING,SEBC,25256,18402.0,18646.0
"VISHWAKARMA GOVERNMENT ENGINEERING COLLEGE,
CHANDKHEDA,GANDHINAGAR",MECHANICAL ENGINEERING,ST,49738,911507.0,36721.0
"VISHWAKARMA GOVERNMENT ENGINEERING COLLEGE,
CHANDKHEDA,GANDHINAGAR",POWER ELECTRONICS,OPEN,37395,27792.0,32238.0
"VISHWAKARMA GOVERNMENT ENGINEERING COLLEGE, CHANDKHEDA,GANDHINAGAR",ELECTRONICS & INSTRUMENTATION ENGINEERING,OPEN,13508,30354.0,20249.0
"VISHWAKARMA GOVERNMENT ENGINEERING COLLEGE, CHANDKHEDA,GANDHINAGAR",ELECTRONICS & INSTRUMENTATION ENGINEERING,SC,24694,903261.0,37017.0
